"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","201","201,409","True","{""userId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""status"":""Pending"",""message"":""Registration submitted and pending admin approval.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/4da0ed36-26f4-4704-a27f-b0579971c8b0/approve","200","200,404","True","{""message"":""Dealer approved.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","200","200,401","True","{""userId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""email"":""dealer.20260330231002@supplychain.local"",""role"":""Dealer"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI0ZGEwZWQzNi0yNmY0LTQ3MDQtYTI3Zi1iMDU3OTk3M"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""8e28a1f3-e24e-434a-8ee6-103dd5d068b9"",""sku"":""GLV-003"",""name"":""Arc-Flash Insulated Safety Gloves"",""unitPrice"":699.00,""availableStock"":384,""isActive"":true,""imageUrl"":""https://image.pollinations.ai/p"
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/8e28a1f3-e24e-434a-8ee6-103dd5d068b9","200","200,404","True","{""productId"":""8e28a1f3-e24e-434a-8ee6-103dd5d068b9"",""sku"":""GLV-003"",""name"":""Arc-Flash Insulated Safety Gloves"",""description"":""Class-rated arc-flash gloves engineered for electrical installation and field service safety."""
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/8e28a1f3-e24e-434a-8ee6-103dd5d068b9/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""7c959b27-71ca-4ebd-9203-9b90bb28d86e"",""orderNumber"":""ORD-2026-7D48D541"",""dealerId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":1398.00,""placedAtUtc"":""2"
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""3989bb01-5c79-4da4-8363-25bd1c0e10ae"",""orderId"":""7c959b27-71ca-4ebd-9203-9b90bb28d86e"",""dealerId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""shipmentNumber"":""SHP-2026-CE4D895B"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/4da0ed36-26f4-4704-a27f-b0579971c8b0/account","200","200,404","True","{""accountId"":""cd26f836-8806-4690-b20b-63ab92a9c886"",""dealerId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
"Payments generate invoice","Admin","POST","/payments/api/payment/invoices","201","201,400,404","True","{""invoiceId"":""8836f119-be48-485f-9256-7646ccd5b051"",""invoiceNumber"":""INV-2026-DA4CED3B"",""orderId"":""7c959b27-71ca-4ebd-9203-9b90bb28d86e"",""dealerId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""idempotencyKey"":""AD258AD8D87B1EE"
"Notifications manual create","Admin","POST","/notifications/api/notifications/manual","201","201,400","True","{""notificationId"":""1547e56f-813b-43fc-809d-7a51e1229c45"",""recipientUserId"":""4da0ed36-26f4-4704-a27f-b0579971c8b0"",""title"":""Mock Notice 20260330231002"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Auth forgot password","Anonymous","POST","/identity/api/auth/forgot-password","200","200","True","{""message"":""If the account exists, an OTP has been sent.""}"
"Auth reset password invalid otp","Anonymous","POST","/identity/api/auth/reset-password","400","400,401","True","{""message"":""OTP is invalid or expired.""}"
