"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","201","201,409","True","{""userId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":""Pending"",""message"":""Registration submitted and pending admin approval.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/a8ecc8a1-bc1f-4a22-816c-ccad70ec2259/approve","200","200,404","True","{""message"":""Dealer approved.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","200","200,401","True","{""userId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""email"":""dealer.20260329160816@supplychain.local"",""role"":""Dealer"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJhOGVjYzhhMS1iYzFmLTRhMjItODE2Yy1jY2FkNzBlY"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""Mock Product Updated 20260329160714"",""unitPrice"":209.99,""availableStock"":316,""isActive"":true,""imageUrl"":null},{""productId"":""8e28a1f3-e"
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc","200","200,404","True","{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""Mock Product Updated 20260329160714"",""description"":""Updated"",""categoryId"":""82fccf19-8e4a-4489-8326-fb7371c03a1b"",""unitPrice"":209.99,""minOrderQty"
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":419.98,""placedAtUtc"":""20"
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""42333d98-851b-434b-9397-95f3cba531c5"",""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""shipmentNumber"":""SHP-2026-CAA162E5"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/a8ecc8a1-bc1f-4a22-816c-ccad70ec2259/account","200","200,404","True","{""accountId"":""1762403a-1623-4842-9af3-c6a6b8d68c61"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
"Payments generate invoice","Admin","POST","/payments/api/payment/invoices","201","201,400,404","True","{""invoiceId"":""928f6dd2-3516-43ba-8497-e55a10b49963"",""invoiceNumber"":""INV-2026-F322276E"",""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""idempotencyKey"":""C50FC789AC11303"
"Notifications manual create","Admin","POST","/notifications/api/notifications/manual","201","201,400","True","{""notificationId"":""d73dff09-3875-46bf-8ec0-11c5db75bf68"",""recipientUserId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""title"":""Mock Notice 20260329160816"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Auth forgot password","Anonymous","POST","/identity/api/auth/forgot-password","200","200","True","{""message"":""If the account exists, an OTP has been sent.""}"
"Auth reset password invalid otp","Anonymous","POST","/identity/api/auth/reset-password","400","400,401","True","{""message"":""OTP is invalid or expired.""}"
"Auth refresh no cookie","Anonymous","POST","/identity/api/auth/refresh","401","401","True","{""message"":""Refresh token cookie is missing.""}"
"Users profile admin","Admin","GET","/identity/api/users/profile","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""fullName"":""Platform Admin"",""email"":""admin@supplychain.local"",""role"":""Admin"",""status"":""Active"",""creditLimit"":500000.00,""dealerBusinessName"":null,""dealerGstNumber"":null,""is"
"Users profile anonymous denied","Anonymous","GET","/identity/api/users/profile","401","401","True",""
"Admin dealers list admin","Admin","GET","/identity/api/admin/dealers?page=1&pageSize=20","200","200","True","{""items"":[{""userId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""fullName"":""Mock Dealer"",""email"":""dealer.20260329160816@supplychain.local"",""businessName"":""Mock Dealer 20260329160816"",""gstNumber"":""29ABCDE0816F1Z5"",""status"":""Ac"
"Admin dealers list dealer denied","Dealer","GET","/identity/api/admin/dealers?page=1&pageSize=19&search=denied-check","403","403","True",""
"Admin dealer detail","Admin","GET","/identity/api/admin/dealers/a8ecc8a1-bc1f-4a22-816c-ccad70ec2259","200","200,404","True","{""userId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""fullName"":""Mock Dealer"",""email"":""dealer.20260329160816@supplychain.local"",""phoneNumber"":""9000000001"",""status"":""Active"",""creditLimit"":500000.00,""rejectionReason"":null,""bus"
"Admin dealer credit limit","Admin","PUT","/identity/api/admin/dealers/a8ecc8a1-bc1f-4a22-816c-ccad70ec2259/credit-limit","502","200,404,502","True",""
"Catalog create product dealer denied","Dealer","POST","/catalog/api/products","403","403","True",""
"Catalog update product admin","Admin","PUT","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc","200","200,404,500","True","{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""Mock Product Updated 20260329160816"",""description"":""Updated"",""categoryId"":""82fccf19-8e4a-4489-8326-fb7371c03a1b"",""unitPrice"":209.99,""minOrderQty"
"Catalog list anonymous denied by gateway auth","Anonymous","GET","/catalog/api/products?page=1&size=20","401","401","True",""
"Catalog detail anonymous denied by gateway auth","Anonymous","GET","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc","401","401","True",""
"Catalog search anonymous denied by gateway auth","Anonymous","GET","/catalog/api/products/search?q=Mock","401","401","True",""
"Catalog stock warehouse","Warehouse","GET","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc/stock","200","200,404","True","{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""totalStock"":336,""reservedStock"":0,""availableStock"":336}"
"Inventory soft-lock dealer","Dealer","POST","/catalog/api/inventory/soft-lock","200","200,409,404","True","{""message"":""Stock soft-locked.""}"
"Inventory hard-deduct logistics","Logistics","POST","/catalog/api/inventory/hard-deduct","200","200,409,404","True","{""message"":""Stock hard-deducted.""}"
"Inventory release-soft-lock admin","Admin","POST","/catalog/api/inventory/release-soft-lock","200","200,404","True","{""message"":""Soft-lock released.""}"
"Inventory subscribe dealer","Dealer","POST","/catalog/api/inventory/subscriptions","200","200,400,404","True","{""message"":""Subscribed.""}"
"Inventory unsubscribe dealer","Dealer","DELETE","/catalog/api/inventory/subscriptions","200","200,404","True","{""message"":""Unsubscribed.""}"
"Orders create admin denied","Admin","POST","/orders/api/orders","403","403","True",""
"Orders my dealer","Dealer","GET","/orders/api/orders/my?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""totalAmount"":419.98,""placedAtUtc"":""2026-03-29T10:38:17.0581386""}"
"Orders detail dealer","Dealer","GET","/orders/api/orders/055ecfbe-a4c7-4144-abb2-af61c0a23232","200","200,404","True","{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":419.98,""placedAtUtc"":""20"
"Orders detail admin","Admin","GET","/orders/api/orders/055ecfbe-a4c7-4144-abb2-af61c0a23232","200","200,404","True","{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":419.98,""placedAtUtc"":""20"
"Orders update status logistics","Logistics","PUT","/orders/api/orders/055ecfbe-a4c7-4144-abb2-af61c0a23232/status","400","200,404,400","True","{""message"":""Cannot transition order from 'Processing' to 'Processing'.""}"
"Orders cancel dealer","Dealer","POST","/orders/api/orders/055ecfbe-a4c7-4144-abb2-af61c0a23232/cancel","404","200,404,400","True","{""type"":""https://tools.ietf.org/html/rfc9110#section-15.5.5"",""title"":""Not Found"",""status"":404,""traceId"":""00-3080deebc40b229aacce97205329662e-ced15487bcd758f2-00""}"
"Orders return request dealer","Dealer","POST","/orders/api/orders/055ecfbe-a4c7-4144-abb2-af61c0a23232/returns","400","200,404,400","True","{""message"":""Return request can only be raised after delivery.""}"
"Admin orders list admin","Admin","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""totalAmount"":419.98,""placedAtUtc"":""2026-03-29T10:38:17.0581386""}"
"Admin orders list warehouse","Warehouse","GET","/orders/api/admin/orders?page=1&pageSize=20","200","200","True","{""items"":[{""orderId"":""055ecfbe-a4c7-4144-abb2-af61c0a23232"",""orderNumber"":""ORD-2026-1E99B6E3"",""dealerId"":""a8ecc8a1-bc1f-4a22-816c-ccad70ec2259"",""status"":2,""totalAmount"":419.98,""placedAtUtc"":""2026-03-29T10:38:17.0581386""}"
