"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","201","201,409","True","{""userId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""status"":""Pending"",""message"":""Registration submitted and pending admin approval.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/3a7fe28f-314d-471e-98d6-ab7a988d3d2f/approve","200","200,404","True","{""message"":""Dealer approved.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","200","200,401","True","{""userId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""email"":""dealer.20260329164628@supplychain.local"",""role"":""Dealer"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiIzYTdmZTI4Zi0zMTRkLTQ3MWUtOThkNi1hYjdhOTg4Z"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""mine"",""unitPrice"":209.99,""availableStock"":335,""isActive"":true,""imageUrl"":null},{""productId"":""d951a595-9966-4a1f-ad06-9239adb10410"",""sk"
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc","200","200,404","True","{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""mine"",""description"":""Updated"",""categoryId"":""82fccf19-8e4a-4489-8326-fb7371c03a1b"",""unitPrice"":209.99,""minOrderQty"":2,""totalStock"":335,""reservedS"
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""888e7079-a481-4176-a558-f5509bcfba27"",""orderNumber"":""ORD-2026-D2840CF2"",""dealerId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":419.98,""placedAtUtc"":""20"
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""b4cb47ca-c66f-483c-a278-bc3e55eaecfd"",""orderId"":""888e7079-a481-4176-a558-f5509bcfba27"",""dealerId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""shipmentNumber"":""SHP-2026-BF4287F9"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/3a7fe28f-314d-471e-98d6-ab7a988d3d2f/account","200","200,404","True","{""accountId"":""040aef57-97c3-4f2b-8cab-c1d1a610f2a2"",""dealerId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
"Payments generate invoice","Admin","POST","/payments/api/payment/invoices","201","201,400,404","True","{""invoiceId"":""3e93c37b-1ece-4008-8b74-72c49fe0be32"",""invoiceNumber"":""INV-2026-E4572E54"",""orderId"":""888e7079-a481-4176-a558-f5509bcfba27"",""dealerId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""idempotencyKey"":""4BA8CC93B003D70"
"Notifications manual create","Admin","POST","/notifications/api/notifications/manual","201","201,400","True","{""notificationId"":""b245b0a3-db8b-4f1a-b332-386a18c13e0d"",""recipientUserId"":""3a7fe28f-314d-471e-98d6-ab7a988d3d2f"",""title"":""Mock Notice 20260329164628"",""body"":""Generated by endpoint matrix runner"",""sourceService"":""Notific"
"Auth forgot password","Anonymous","POST","/identity/api/auth/forgot-password","200","200","True","{""message"":""If the account exists, an OTP has been sent.""}"
"Auth reset password invalid otp","Anonymous","POST","/identity/api/auth/reset-password","400","400,401","True","{""message"":""OTP is invalid or expired.""}"
"Auth refresh no cookie","Anonymous","POST","/identity/api/auth/refresh","401","401","True","{""message"":""Refresh token cookie is missing.""}"
