"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","201","201,409","True","{""userId"":""c3119a6f-be9b-40c3-8a80-ee5457ffb4b0"",""status"":""Pending"",""message"":""Registration submitted and pending admin approval.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/c3119a6f-be9b-40c3-8a80-ee5457ffb4b0/approve","200","200,404","True","{""message"":""Dealer approved.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","200","200,401","True","{""userId"":""c3119a6f-be9b-40c3-8a80-ee5457ffb4b0"",""email"":""dealer.20260411144247@supplychain.local"",""role"":""Dealer"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJjMzExOWE2Zi1iZTliLTQwYzMtOGE4MC1lZTU0NTdmZ"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""87a6247b-9cb0-4b9c-a7df-9c8084c389d7"",""sku"":""DSP-112"",""name"":""24-inch Industrial HMI Display"",""categoryId"":""fb149ce3-5d6c-4734-910b-66edf4c19c22"",""unitPrice"":18499.00,""availableStock"":91,""isActive"
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/87a6247b-9cb0-4b9c-a7df-9c8084c389d7","200","200,404","True","{""productId"":""87a6247b-9cb0-4b9c-a7df-9c8084c389d7"",""sku"":""DSP-112"",""name"":""24-inch Industrial HMI Display"",""description"":""High-brightness touch display for production line supervision and control dashboards."",""categoryI"
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/87a6247b-9cb0-4b9c-a7df-9c8084c389d7/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""f003484f-2d5e-4280-9174-91bb6f6b320b"",""orderNumber"":""ORD-2026-CD8D931E"",""dealerId"":""c3119a6f-be9b-40c3-8a80-ee5457ffb4b0"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":36998.00,""placedAtUtc"":"""
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""cb398ec3-ae46-4039-9c73-7a2a46a53f8e"",""orderId"":""f003484f-2d5e-4280-9174-91bb6f6b320b"",""dealerId"":""c3119a6f-be9b-40c3-8a80-ee5457ffb4b0"",""shipmentNumber"":""SHP-2026-6BF5AEDF"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/c3119a6f-be9b-40c3-8a80-ee5457ffb4b0/account","200","200,404","True","{""accountId"":""2c5fdc4f-0388-4534-829f-fc1b89d2493b"",""dealerId"":""c3119a6f-be9b-40c3-8a80-ee5457ffb4b0"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
