"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","201","201,409","True","{""userId"":""6ae05287-3b13-40c5-ba10-3111ec37891c"",""status"":""Pending"",""message"":""Registration submitted and pending admin approval.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/6ae05287-3b13-40c5-ba10-3111ec37891c/approve","200","200,404","True","{""message"":""Dealer approved.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","200","200,401","True","{""userId"":""6ae05287-3b13-40c5-ba10-3111ec37891c"",""email"":""dealer.20260331004314@supplychain.local"",""role"":""Dealer"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2YWUwNTI4Ny0zYjEzLTQwYzUtYmExMC0zMTExZWMzN"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""High-Capacity Copper Power Cable 10m"",""unitPrice"":1899.00,""availableStock"":449,""isActive"":true,""imageUrl"":""https://image.pollinations."
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc","200","200,404","True","{""productId"":""72f2db1a-f0bf-43ac-945d-e940a4a268fc"",""sku"":""CBL-001"",""name"":""High-Capacity Copper Power Cable 10m"",""description"":""Industrial-grade insulated copper cable for high-load distribution and maintenance operatio"
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/72f2db1a-f0bf-43ac-945d-e940a4a268fc/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""17a5c649-7f92-47a3-8090-9ebe6a0e9c09"",""orderNumber"":""ORD-2026-88D0A11B"",""dealerId"":""6ae05287-3b13-40c5-ba10-3111ec37891c"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":3798.00,""placedAtUtc"":""2"
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""b1fb20b8-4cd0-4c79-9a78-e5e10e72dc48"",""orderId"":""17a5c649-7f92-47a3-8090-9ebe6a0e9c09"",""dealerId"":""6ae05287-3b13-40c5-ba10-3111ec37891c"",""shipmentNumber"":""SHP-2026-71E2A11D"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/6ae05287-3b13-40c5-ba10-3111ec37891c/account","200","200,404","True","{""accountId"":""de4ba7e5-905b-462e-8602-4b36f09a8372"",""dealerId"":""6ae05287-3b13-40c5-ba10-3111ec37891c"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
