"Name","Role","Method","Path","Status","Expected","Pass","Preview"
"Auth login admin","Anonymous","POST","/identity/api/auth/login","200","200","True","{""userId"":""6dfdb08b-1db0-40bc-8725-3cf14a0dfb17"",""email"":""admin@supplychain.local"",""role"":""Admin"",""accessToken"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiI2ZGZkYjA4Yi0xZGIwLTQwYmMtODcyNS0zY2YxNGEwZGZiMTciLCJlbWFpbC"
"Auth register dealer","Anonymous","POST","/identity/api/auth/register","400","201,409","False","{""message"":""GST number is already registered.""}"
"Admin approve dealer","Admin","PUT","/identity/api/admin/dealers/fa56fada-cec4-49c1-8614-cbcf163002c9/approve","404","200,404","True","{""message"":""Dealer not found.""}"
"Auth login dealer","Anonymous","POST","/identity/api/auth/login","401","200,401","True","{""message"":""Invalid credentials.""}"
"Catalog list admin for seed","Admin","GET","/catalog/api/products?page=1&size=20","200","200","True","{""items"":[{""productId"":""8e28a1f3-e24e-434a-8ee6-103dd5d068b9"",""sku"":""GLV-003"",""name"":""Arc-Flash Insulated Safety Gloves"",""unitPrice"":699.00,""availableStock"":1210,""isActive"":true,""imageUrl"":""https://image.pollinations.ai/"
"Catalog detail admin for seed","Admin","GET","/catalog/api/products/8e28a1f3-e24e-434a-8ee6-103dd5d068b9","200","200,404","True","{""productId"":""8e28a1f3-e24e-434a-8ee6-103dd5d068b9"",""sku"":""GLV-003"",""name"":""Arc-Flash Insulated Safety Gloves"",""description"":""Class-rated arc-flash gloves engineered for electrical installation and field service safety."""
"Catalog restock warehouse","Warehouse","POST","/catalog/api/products/8e28a1f3-e24e-434a-8ee6-103dd5d068b9/restock","200","200,404","True","{""message"":""Product restocked.""}"
"Orders create dealer","Dealer","POST","/orders/api/orders","201","201,400,409","True","{""orderId"":""c9c9f6f8-da81-47dd-979b-b5a53842378e"",""orderNumber"":""ORD-2026-92E8A3E9"",""dealerId"":""fa56fada-cec4-49c1-8614-cbcf163002c9"",""status"":2,""creditHoldStatus"":2,""paymentMode"":0,""totalAmount"":1398.00,""placedAtUtc"":""2"
"Logistics create shipment","Logistics","POST","/logistics/api/logistics/shipments","201","201,400,404","True","{""shipmentId"":""7f4e59fc-6a60-4df2-aa00-1f5214e56e89"",""orderId"":""c9c9f6f8-da81-47dd-979b-b5a53842378e"",""dealerId"":""fa56fada-cec4-49c1-8614-cbcf163002c9"",""shipmentNumber"":""SHP-2026-60B66A36"",""deliveryAddress"":""12 Demo Stre"
"Payments seed dealer account","Admin","POST","/payments/api/payment/dealers/fa56fada-cec4-49c1-8614-cbcf163002c9/account","200","200,404","True","{""accountId"":""2ec02217-6849-45d9-99d8-4689d8e7fcb3"",""dealerId"":""fa56fada-cec4-49c1-8614-cbcf163002c9"",""creditLimit"":500000.00,""currentOutstanding"":0.00,""availableCredit"":500000.00}"
